Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
390	6.6949	9804.17	20.60	0.5432
390	6.9907	9804.17	17.90	0.5408
390	6.8674	9804.17	20.10	0.5413
390	7.1625	9804.17	20.70	0.5406
390	7.3905	9804.17	20.00	0.5413
390	7.0368	9804.17	20.60	0.5405
390	8.0250	9804.17	20.40	0.5404
390	7.2211	9804.17	17.90	0.5401
391	7.7549	9804.17	20.70	0.5412
391	7.1732	9804.17	18.80	0.5413
391	6.9149	9804.17	19.30	0.5407
391	6.9330	9804.17	20.60	0.5407
391	6.6530	9804.17	20.60	0.5406
391	6.7827	9804.17	20.40	0.5420
391	7.1974	9804.17	20.80	0.5411
391	7.0086	9804.17	17.20	0.5406
391	7.0834	9804.17	20.80	0.5409
391	7.1937	9804.17	20.10	0.5405
391	6.8339	9804.17	18.00	0.5412
391	6.5287	9804.17	20.60	0.5406
391	6.8988	9804.17	20.70	0.5410
391	7.2866	9804.17	20.00	0.5416
391	6.9250	9804.17	20.80	0.5413
391	6.3514	9804.17	17.90	0.5401
391	7.2807	9804.17	20.00	0.5407
391	7.6037	9804.17	20.30	0.5408
391	7.0116	9804.17	17.40	0.5423
391	8.0411	9804.17	20.80	0.5420
391	6.4030	9804.17	20.40	0.5411
391	7.0760	9804.17	20.40	0.5410
391	6.8547	9804.17	20.70	0.5411
391	6.6108	9804.17	19.60	0.5440
391	7.1797	9804.17	18.60	0.5411
391	7.3523	9804.17	20.80	0.5408
391	7.0259	9804.17	18.80	0.5411
391	7.1490	9804.17	19.70	0.5408
391	7.1565	9804.17	20.70	0.5409
391	6.8927	9804.17	20.50	0.5405
391	8.0723	9804.17	20.50	0.5408
391	6.8466	9804.17	20.40	0.5403
392	6.0543	9804.17	17.70	0.5367
392	7.3365	9804.17	20.80	0.5409
392	6.9186	9804.17	19.20	0.5404
392	6.3875	9804.17	18.90	0.5423
392	6.7174	9804.17	20.70	0.5405
392	6.8292	9804.17	20.60	0.5421
392	7.4446	9804.17	20.60	0.5412
392	6.7384	9804.17	20.90	0.5410
392	6.6858	9804.17	17.60	0.5405
392	6.7935	9804.17	20.60	0.5407
392	7.2856	9804.17	20.80	0.5405
392	6.9978	9804.17	17.40	0.5408
392	6.9107	9804.17	20.80	0.5403
392	6.9551	9804.17	20.80	0.5405
392	6.9561	9804.17	18.80	0.5405
392	7.1397	9804.17	20.80	0.5403
392	7.3294	9804.17	19.80	0.5406
392	6.8470	9804.17	18.90	0.5404
392	7.3199	9804.17	20.20	0.5417
392	6.2931	9804.17	17.90	0.5401
392	7.6809	9804.17	19.70	0.5410
392	6.7029	9804.17	20.00	0.5416
392	7.2358	9804.17	20.40	0.5409
392	6.4191	9804.17	20.60	0.5414
392	6.1512	9804.17	20.60	0.5403
392	6.5277	9804.17	17.30	0.5401
392	6.5882	9804.17	20.60	0.5404
392	6.8703	9804.17	19.60	0.5400
392	6.2992	9804.17	18.20	0.5405
392	6.7297	9804.17	20.80	0.5404
392	7.8021	9804.17	20.80	0.5405
392	7.2778	9804.17	19.70	0.5406
393	7.0839	9804.17	20.30	0.5368
393	6.8448	9804.17	17.30	0.5382
393	7.7725	9804.17	20.70	0.5392
393	7.2646	9804.17	20.30	0.5391
393	6.5911	9804.17	17.50	0.5388
393	6.5884	9804.17	20.70	0.5384
393	6.8475	9804.17	20.60	0.5383
393	6.4566	9804.17	19.70	0.5398
393	6.3558	9804.17	20.60	0.5386
393	8.0215	9804.17	18.40	0.5380
393	6.2482	9804.17	19.00	0.5378
393	6.9865	9804.17	20.80	0.5385
393	7.0605	9804.17	17.60	0.5390
393	7.3811	9804.17	19.80	0.5387
393	6.7865	9804.17	20.70	0.5390
393	6.7808	9804.17	19.80	0.5382
393	7.6215	9804.17	20.70	0.5388
393	7.1576	9804.17	20.40	0.5383
393	7.6049	9804.17	17.30	0.5389
393	6.5919	9804.17	20.70	0.5381
393	7.5637	9804.17	19.40	0.5387
393	7.7480	9804.17	18.30	0.5381
393	7.5730	9804.17	20.60	0.5384
393	6.6462	9804.17	20.40	0.5408
393	6.8071	9804.17	20.10	0.5394
393	7.1899	9804.17	20.30	0.5379
393	7.4948	9804.17	18.00	0.5387
393	6.8149	9804.17	19.90	0.5383
393	6.6338	9804.17	20.50	0.5382
393	6.7768	9804.17	18.70	0.5390
393	6.4446	9804.17	20.70	0.5384
393	6.9284	9804.17	20.80	0.5390
394	7.0334	9804.17	19.10	0.5375
394	6.2324	9804.17	20.80	0.5403
394	7.0377	9804.17	19.20	0.5409
394	6.8229	9804.17	18.60	0.5409
394	6.8826	9804.17	20.60	0.5406
394	6.6236	9804.17	18.20	0.5402
394	6.4117	9804.17	19.60	0.5404
394	7.2220	9804.17	20.60	0.5403
394	6.9120	9804.17	20.30	0.5410
394	7.1155	9804.17	20.50	0.5412
394	7.0123	9804.17	20.70	0.5407
394	6.5011	9804.17	17.20	0.5411
394	7.1417	9804.17	20.80	0.5403
394	6.5839	9804.17	20.00	0.5406
394	7.3256	9804.17	17.80	0.5407
394	6.5648	9804.17	20.70	0.5405
394	6.9699	9804.17	20.70	0.5404
394	7.1859	9804.17	19.80	0.5409
394	6.9925	9804.17	20.50	0.5414
394	7.1998	9804.17	18.30	0.5404
394	6.5557	9804.17	19.10	0.5407
394	7.0195	9804.17	20.90	0.5411
394	6.9611	9804.17	17.20	0.5411
394	7.1898	9804.17	20.40	0.5405
394	7.0469	9804.17	20.10	0.5411
394	7.0168	9804.17	20.60	0.5410
394	6.8812	9804.17	20.80	0.5407
394	7.1908	9804.17	20.10	0.5403
394	7.7937	9804.17	18.00	0.5414
394	6.5256	9804.17	20.80	0.5405
394	7.2143	9804.17	19.40	0.5407
394	7.3687	9804.17	19.00	0.5404
395	7.2392	9804.17	20.50	0.5376
395	7.0341	9804.17	20.20	0.5413
395	7.1044	9804.17	20.20	0.5413
395	6.7738	9804.17	20.60	0.5409
395	6.9382	9804.17	17.00	0.5413
395	7.0231	9804.17	20.30	0.5422
395	7.8262	9804.17	19.80	0.5413
395	6.7804	9804.17	17.80	0.5413
395	6.4890	9804.17	20.70	0.5413
395	6.6819	9804.17	20.70	0.5409
395	7.4368	9804.17	19.70	0.5417
395	7.4414	9804.17	20.40	0.5406
395	6.9123	9804.17	18.60	0.5427
395	7.1405	9804.17	19.50	0.5420
395	7.1078	9804.17	20.70	0.5410
395	7.1235	9804.17	17.50	0.5411
395	7.0414	9804.17	20.40	0.5428
395	6.7741	9804.17	20.40	0.5407
395	6.4770	9804.17	19.70	0.5416
395	7.0532	9804.17	20.30	0.5407
395	7.4966	9804.17	20.40	0.5413
395	7.2119	9804.17	17.80	0.5410
395	6.4934	9804.17	20.70	0.5409
395	7.0275	9804.17	19.20	0.5424
395	6.6905	9804.17	18.70	0.5409
395	7.8150	9804.17	20.80	0.5411
395	6.7140	9804.17	20.60	0.5417
395	6.8101	9804.17	19.70	0.5409
395	6.7525	9804.17	20.60	0.5411
395	7.2005	9804.17	18.00	0.5411
395	7.0887	9804.17	20.30	0.5416
395	6.6162	9804.17	20.60	0.5413
396	7.3325	9804.17	17.50	0.5372
396	7.4313	9804.17	20.50	0.5408
396	6.5226	9804.17	20.70	0.5410
396	6.6406	9804.17	19.90	0.5414
396	6.8004	9804.17	20.80	0.5428
396	7.2173	9804.17	18.70	0.5408
396	6.5147	9804.17	19.30	0.5407
396	6.7043	9804.17	20.60	0.5407
396	7.7392	9804.17	17.70	0.5408
396	7.9492	9804.17	20.00	0.5403
396	7.3722	9804.17	20.60	0.5420
396	7.3207	9804.17	19.60	0.5412
396	6.7984	9804.17	20.70	0.5410
396	6.5163	9804.17	19.80	0.5409
396	6.6115	9804.17	17.60	0.5408
396	6.9960	9804.17	20.70	0.5406
396	7.8722	9804.17	19.40	0.5410
396	6.8484	9804.17	18.40	0.5403
396	7.2107	9804.17	20.60	0.5407
396	6.8845	9804.17	20.40	0.5406
396	7.2582	9804.17	19.70	0.5408
396	7.2832	9804.17	20.60	0.5405
396	6.8658	9804.17	17.70	0.5408
396	7.4605	9804.17	19.90	0.5401
396	7.0161	9804.17	20.40	0.5415
396	7.6703	9804.17	16.70	0.5414
396	7.1904	9804.17	20.60	0.5409
396	6.7469	9804.17	20.80	0.5406
396	6.8195	9804.17	19.40	0.5410
396	6.7789	9804.17	20.80	0.5421
396	7.1505	9804.17	19.30	0.5413
396	7.2872	9804.17	18.50	0.5406
397	7.4402	9804.17	20.10	0.5369
397	7.0354	9804.17	17.90	0.5405
397	6.6397	9804.17	19.70	0.5409
397	6.6538	9804.17	20.40	0.5405
397	6.5303	9804.17	20.20	0.5413
397	7.4241	9804.17	20.50	0.5407
397	8.8476	9804.17	20.60	0.5404
397	7.0638	9804.17	17.40	0.5406
397	7.1772	9804.17	20.80	0.5405
397	6.5632	9804.17	19.90	0.5400
397	6.6386	9804.17	18.10	0.5410
397	7.1695	9804.17	20.80	0.5399
397	7.3959	9804.17	20.70	0.5410
397	7.9192	9804.17	19.30	0.5402
397	7.3462	9804.17	20.80	0.5403
397	6.7565	9804.17	17.90	0.5400
397	7.0609	9804.17	19.70	0.5405
397	6.8109	9804.17	20.70	0.5402
397	6.5629	9804.17	17.20	0.5409
397	6.8675	9804.17	20.40	0.5404
397	6.5892	9804.17	20.60	0.5406
397	7.7177	9804.17	19.60	0.5412
397	6.4430	9804.17	20.50	0.5427
397	7.1121	9804.17	19.30	0.5404
397	6.5616	9804.17	18.10	0.5403
397	7.6180	9804.17	20.70	0.5414
397	7.7364	9804.17	19.50	0.5400
397	7.0781	9804.17	19.00	0.5411
397	6.6217	9804.17	20.40	0.5407
397	6.7205	9804.17	20.00	0.5407
397	6.8881	9804.17	19.70	0.5406
397	6.7852	9804.17	20.70	0.5402
398	6.6809	9804.17	17.80	0.5367
398	6.7899	9804.17	20.80	0.5406
398	7.1676	9804.17	20.30	0.5406
398	7.7215	9804.17	17.60	0.5408
398	6.5684	9804.17	20.80	0.5406
398	6.9232	9804.17	20.20	0.5403
398	6.7412	9804.17	19.40	0.5406
398	6.7704	9804.17	20.70	0.5404
398	7.3948	9804.17	18.10	0.5411
398	6.9539	9804.17	19.20	0.5405
398	6.9573	9804.17	20.70	0.5411
398	7.0350	9804.17	18.40	0.5404
398	6.2796	9804.17	20.10	0.5414
398	6.8870	9804.17	20.60	0.5404
398	7.1978	9804.17	19.90	0.5413
398	7.2615	9804.17	20.70	0.5408
398	6.5630	9804.17	20.20	0.5435
398	7.2816	9804.17	17.80	0.5432
398	6.9762	9804.17	20.70	0.5453
398	7.3924	9804.17	19.30	0.5440
398	6.8576	9804.17	18.70	0.5436
398	6.6738	9804.17	20.60	0.5435
398	6.7309	9804.17	20.20	0.5434
398	6.7831	9804.17	20.20	0.5431
398	7.4485	9804.17	20.50	0.5443
398	6.4636	9804.17	17.30	0.5433
398	6.5606	9804.17	20.40	0.5447
398	7.8635	9804.17	20.70	0.5437
398	7.6342	9804.17	17.50	0.5435
398	7.3801	9804.17	20.50	0.5438
398	7.5995	9804.17	20.60	0.5436
398	6.7899	9804.17	19.90	0.5443
399	6.6837	9804.17	20.20	0.5411
399	6.9932	9804.17	18.40	0.5434
399	7.0130	9804.17	19.70	0.5444
399	7.5748	9804.17	20.70	0.5442
399	6.8775	9804.17	17.40	0.5438
399	6.9094	9804.17	20.70	0.5437
399	7.3217	9804.17	20.20	0.5436
399	6.3481	9804.17	19.60	0.5435
399	7.0726	9804.17	20.70	0.5441
399	7.0528	9804.17	19.20	0.5438
399	7.2604	9804.17	18.30	0.5436
399	7.0600	9804.17	20.80	0.5436
399	7.2979	9804.17	19.00	0.5440
399	6.9612	9804.17	19.10	0.5432
399	7.5523	9804.17	20.50	0.5434
399	7.2591	9804.17	20.30	0.5438
399	7.6295	9804.17	20.00	0.5438
399	7.0052	9804.17	20.70	0.5437
399	7.6859	9804.17	18.70	0.5448
399	7.0410	9804.17	20.80	0.5436
399	7.1209	9804.17	20.40	0.5436
399	7.0898	9804.17	18.00	0.5443
399	6.7418	9804.17	20.80	0.5442
399	6.9604	9804.17	20.70	0.5433
399	6.6444	9804.17	19.70	0.5434
399	6.9993	9804.17	20.60	0.5432
399	6.8244	9804.17	18.40	0.5436
399	6.8363	9804.17	19.60	0.5437
399	6.9251	9804.17	20.70	0.5438
399	6.9489	9804.17	17.30	0.5459
399	7.2239	9804.17	20.40	0.5437
399	6.8115	9804.17	20.70	0.5431
400	6.8644	9804.17	18.50	0.5412
400	6.8195	9804.17	19.80	0.5432
400	6.9557	9804.17	18.60	0.5440
400	6.8301	9804.17	20.40	0.5433
400	7.2453	9804.17	18.40	0.5441
400	6.8406	9804.17	19.30	0.5438
400	6.3970	9804.17	20.70	0.5440
400	6.5155	9804.17	20.50	0.5438
400	8.3417	9804.17	20.30	0.5451
400	7.7505	9804.17	20.80	0.5429
400	6.5685	9804.17	16.70	0.5437
400	8.0215	9804.17	20.50	0.5435
400	6.8181	9804.17	19.80	0.5436
400	6.7340	9804.17	17.80	0.5436
400	6.7249	9804.17	20.40	0.5433
400	7.0832	9804.17	20.40	0.5433
400	7.5855	9804.17	20.40	0.5451
400	6.4448	9804.17	20.60	0.5435
400	7.6440	9804.17	18.80	0.5439
400	6.6076	9804.17	19.20	0.5437
400	7.2948	9804.17	20.70	0.5436
400	7.2555	9804.17	17.20	0.5437
400	6.6391	9804.17	20.00	0.5437
400	6.2264	9804.17	20.80	0.5436
400	7.0872	9804.17	19.30	0.5445
400	7.6597	9804.17	20.70	0.5436
400	6.8014	9804.17	20.00	0.5441
400	7.7456	9804.17	17.90	0.5434
400	7.1421	9804.17	20.70	0.5436
400	6.7639	9804.17	19.10	0.5431
400	6.8180	9804.17	18.70	0.5437
400	6.7252	9804.17	20.70	0.5412
401	7.2224	9804.17	20.30	0.5383
401	6.7946	9804.17	19.70	0.5412
401	6.7489	9804.17	20.70	0.5416
401	6.6681	9804.17	17.10	0.5512
401	6.7337	9804.17	20.80	0.5414
401	7.4955	9804.17	20.30	0.5420
401	6.9724	9804.17	17.50	0.5412
401	7.3077	9804.17	20.70	0.5410
401	6.8947	9804.17	20.60	0.5411
401	6.9674	9804.17	19.90	0.5415
401	7.3058	9804.17	20.80	0.5414
401	6.4462	9804.17	18.20	0.5410
401	7.4312	9804.17	19.30	0.5411
401	6.6642	9804.17	20.70	0.5410
401	7.1475	9804.17	17.50	0.5411
401	6.8563	9804.17	20.20	0.5431
401	6.9330	9804.17	20.60	0.5414
401	6.6163	9804.17	19.90	0.5416
401	6.7119	9804.17	20.40	0.5409
401	6.5636	9804.17	20.20	0.5408
401	7.1590	9804.17	17.70	0.5411
401	7.0099	9804.17	20.70	0.5406
401	7.7038	9804.17	19.40	0.5413
401	7.0776	9804.17	18.60	0.5411
401	6.8433	9804.17	20.70	0.5411
401	7.5462	9804.17	20.70	0.5430
401	7.0729	9804.17	19.80	0.5421
401	7.3062	9804.17	20.20	0.5404
401	6.7982	9804.17	17.40	0.5414
401	6.8046	9804.17	20.00	0.5401
401	7.1881	9804.17	20.20	0.5410
401	6.1967	9804.17	17.10	0.5425
402	7.0527	9804.17	20.60	0.5414
402	6.9969	9804.17	20.60	0.5408
402	7.1293	9804.17	20.10	0.5420
402	6.5341	9804.17	20.80	0.5415
402	7.4085	9804.17	18.60	0.5417
402	6.9997	9804.17	18.80	0.5407
402	7.0584	9804.17	20.80	0.5420
402	6.6636	9804.17	18.10	0.5406
402	6.8156	9804.17	19.60	0.5434
402	6.5139	9804.17	20.20	0.5412
402	7.0862	9804.17	20.20	0.5418
402	7.0523	9804.17	20.40	0.5407
402	7.1085	9804.17	20.70	0.5408
402	6.4427	9804.17	17.20	0.5404
402	7.0527	9804.17	20.60	0.5418
402	6.5160	9804.17	19.60	0.5411
402	7.3082	9804.17	18.10	0.5407
402	6.8448	9804.17	20.60	0.5403
402	6.6408	9804.17	19.90	0.5412
402	7.1879	9804.17	20.00	0.5410
402	7.5612	9804.17	20.70	0.5408
402	6.9206	9804.17	18.20	0.5410
402	7.3447	9804.17	19.80	0.5414
402	7.0320	9804.17	20.50	0.5407
402	6.8497	9804.17	17.10	0.5403
402	7.4527	9804.17	20.70	0.5405
402	7.5521	9804.17	20.60	0.5407
402	6.6987	9804.17	19.40	0.5418
402	7.6604	9804.17	20.70	0.5408
402	6.9144	9804.17	20.70	0.5402
402	6.6675	9804.17	18.80	0.5413
402	6.6458	9804.17	20.70	0.5407
403	7.7542	9804.17	18.40	0.5370
403	6.9466	9804.17	19.30	0.5402
403	6.7336	9804.17	20.70	0.5410
403	6.6753	9804.17	20.50	0.5408
403	7.6951	9804.17	20.00	0.5411
403	7.8535	9804.17	20.60	0.5410
403	6.4420	9804.17	17.40	0.5407
403	7.0996	9804.17	20.60	0.5408
403	6.7733	9804.17	20.10	0.5406
403	7.6128	9804.17	17.40	0.5403
403	7.2138	9804.17	20.70	0.5406
403	7.4035	9804.17	20.70	0.5400
403	7.3076	9804.17	19.50	0.5418
403	6.8810	9804.17	20.60	0.5410
403	7.1050	9804.17	18.60	0.5414
403	6.5846	9804.17	19.10	0.5405
403	6.7075	9804.17	20.50	0.5410
403	8.0986	9804.17	17.50	0.5409
403	7.0954	9804.17	20.00	0.5412
403	7.3726	9804.17	20.70	0.5406
403	8.4388	9804.17	20.10	0.5423
403	7.0628	9804.17	20.80	0.5403
403	7.6883	9804.17	20.30	0.5406
403	7.4932	9804.17	17.50	0.5411
403	6.8471	9804.17	20.70	0.5406
403	7.0074	9804.17	19.30	0.5404
403	7.2177	9804.17	18.50	0.5417
403	7.5209	9804.17	20.60	0.5404
403	6.8373	9804.17	20.30	0.5410
403	6.7081	9804.17	20.20	0.5404
403	6.2822	9804.17	20.80	0.5411
403	6.6387	9804.17	18.00	0.5408
404	7.1706	9804.17	20.00	0.5370
404	6.6742	9804.17	20.80	0.5403
404	7.4965	9804.17	16.90	0.5422
404	6.7560	9804.17	20.60	0.5413
404	6.8764	9804.17	20.70	0.5410
404	7.0768	9804.17	19.40	0.5410
404	6.8453	9804.17	20.70	0.5431
404	6.4524	9804.17	19.10	0.5427
404	7.0971	9804.17	18.60	0.5431
404	7.7010	9804.17	20.60	0.5432
404	6.9115	9804.17	18.70	0.5438
404	6.4762	9804.17	19.50	0.5436
404	6.9846	9804.17	20.30	0.5433
404	7.4297	9804.17	20.20	0.5447
404	6.4962	9804.17	20.20	0.5440
404	8.1100	9804.17	20.30	0.5438
404	6.6549	9804.17	17.10	0.5435
404	7.3098	9804.17	20.60	0.5432
404	7.1113	9804.17	20.00	0.5436
404	7.3819	9804.17	18.00	0.5433
404	6.3779	9804.17	20.70	0.5439
404	6.6823	9804.17	20.70	0.5436
404	7.1162	9804.17	19.90	0.5454
404	6.8708	9804.17	20.80	0.5433
404	7.2826	9804.17	18.00	0.5440
404	6.4981	9804.17	19.60	0.5432
404	7.1853	9804.17	20.70	0.5432
404	7.4287	9804.17	17.30	0.5440
404	7.0912	9804.17	20.70	0.5438
404	7.2468	9804.17	20.70	0.5433
404	6.4037	9804.17	19.20	0.5437
404	7.1361	9804.17	20.70	0.5432
405	6.7331	9804.17	19.70	0.5400
405	7.2584	9804.17	18.70	0.5423
405	6.2704	9804.17	20.40	0.5425
405	7.1868	9804.17	18.30	0.5422
405	6.9177	9804.17	19.20	0.5424
405	6.7795	9804.17	20.40	0.5423
405	7.5174	9804.17	19.90	0.5443
405	6.6407	9804.17	20.30	0.5425
405	7.4677	9804.17	20.40	0.5428
405	6.6762	9804.17	17.00	0.5419
405	6.5589	9804.17	20.10	0.5425
405	7.0321	9804.17	20.50	0.5416
405	7.9118	9804.17	18.60	0.5424
405	7.2785	9804.17	20.70	0.5424
405	6.8013	9804.17	20.70	0.5428
405	7.3173	9804.17	19.80	0.5431
405	7.5302	9804.17	20.80	0.5421
405	6.7623	9804.17	18.20	0.5430
405	6.9915	9804.17	19.60	0.5424
405	7.7181	9804.17	20.20	0.5428
405	6.9367	9804.17	17.60	0.5422
405	6.4547	9804.17	20.50	0.5424
405	7.2118	9804.17	20.60	0.5421
405	7.0324	9804.17	20.40	0.5423
405	6.8570	9804.17	20.80	0.5422
405	7.1684	9804.17	19.70	0.5422
405	6.7081	9804.17	18.20	0.5432
405	7.3316	9804.17	20.50	0.5423
405	7.1074	9804.17	18.50	0.5428
405	6.9868	9804.17	19.10	0.5422
405	6.9088	9804.17	20.70	0.5425
405	6.7400	9804.17	20.30	0.5428
406	6.7042	9804.17	20.00	0.5444
406	6.5424	9804.17	20.80	0.5445
406	6.8007	9804.17	16.80	0.5442
406	6.7115	9804.17	20.70	0.5433
406	6.5868	9804.17	20.40	0.5434
406	7.0010	9804.17	17.70	0.5432
406	7.9005	9804.17	20.80	0.5436
406	8.2649	9804.17	20.60	0.5432
406	6.8534	9804.17	19.30	0.5433
406	6.6942	9804.17	20.60	0.5435
406	7.8416	9804.17	17.90	0.5437
406	6.8318	9804.17	19.60	0.5439
406	7.0836	9804.17	20.70	0.5437
406	6.9570	9804.17	17.40	0.5449
406	6.3470	9804.17	20.40	0.5431
406	6.9827	9804.17	20.40	0.5434
406	6.4997	9804.17	19.60	0.5438
406	6.7305	9804.17	20.70	0.5433
406	6.6374	9804.17	19.70	0.5436
406	6.8382	9804.17	17.90	0.5436
406	6.0881	9804.17	20.80	0.5436
406	7.2583	9804.17	18.80	0.5429
406	6.7331	9804.17	18.80	0.5434
406	6.2960	9804.17	20.60	0.5430
406	7.0885	9804.17	20.70	0.5437
406	6.1723	9804.17	20.20	0.5438
406	6.3351	9804.17	20.60	0.5430
406	7.3782	9804.17	17.20	0.5429
406	6.9502	9804.17	20.50	0.5436
406	8.4399	9804.17	20.70	0.5433
406	7.5448	9804.17	17.30	0.5443
406	7.3461	9804.17	20.40	0.5441
407	6.8137	9804.17	20.70	0.5415
407	7.5458	9804.17	20.00	0.5452
407	6.7083	9804.17	20.80	0.5438
407	6.8244	9804.17	18.30	0.5435
407	7.3597	9804.17	19.50	0.5429
407	7.2425	9804.17	20.60	0.5431
407	6.8504	9804.17	18.20	0.5439
407	6.9749	9804.17	20.40	0.5434
407	6.5494	9804.17	20.50	0.5438
407	7.5208	9804.17	19.50	0.5442
407	7.1673	9804.17	20.70	0.5437
407	7.4859	9804.17	19.70	0.5434
407	6.5796	9804.17	17.90	0.5442
407	6.6164	9804.17	20.80	0.5445
407	7.3828	9804.17	19.10	0.5438
407	6.8047	9804.17	18.20	0.5437
407	7.4644	9804.17	20.50	0.5434
407	6.7747	9804.17	20.50	0.5433
407	6.7646	9804.17	20.00	0.5440
407	6.2784	9804.17	20.70	0.5448
407	6.1935	9804.17	16.90	0.5437
407	6.8839	9804.17	20.60	0.5437
407	7.6798	9804.17	20.30	0.5437
407	6.4468	9804.17	18.10	0.5436
407	7.0161	9804.17	20.50	0.5456
407	6.4781	9804.17	20.70	0.5433
407	6.3178	9804.17	19.60	0.5440
407	6.7769	9804.17	20.50	0.5435
407	7.2247	9804.17	18.90	0.5431
407	7.1642	9804.17	19.00	0.5431
407	6.9840	9804.17	20.70	0.5432
407	6.9801	9804.17	18.50	0.5433
408	7.1607	9804.17	19.60	0.5395
408	6.5367	9804.17	20.80	0.5432
408	7.1019	9804.17	19.10	0.5437
408	6.8415	9804.17	20.80	0.5433
408	7.3450	9804.17	19.70	0.5433
408	6.7791	9804.17	17.80	0.5446
408	7.6455	9804.17	20.60	0.5435
408	6.9335	9804.17	20.80	0.5432
408	6.9612	9804.17	19.90	0.5441
408	6.6825	9804.17	20.40	0.5448
408	7.3799	9804.17	19.70	0.5436
408	6.6401	9804.17	19.50	0.5439
408	6.6592	9804.17	20.80	0.5437
408	7.3350	9804.17	17.80	0.5429
408	6.6553	9804.17	20.30	0.5442
408	7.2261	9804.17	20.70	0.5430
408	6.4979	9804.17	17.00	0.5441
408	7.6661	9804.17	20.80	0.5435
408	6.8396	9804.17	20.80	0.5439
408	6.7127	9804.17	19.10	0.5438
408	7.4276	9804.17	20.70	0.5439
408	7.1712	9804.17	19.30	0.5434
408	7.1543	9804.17	18.80	0.5434
408	7.1774	9804.17	20.80	0.5432
408	7.0477	9804.17	20.30	0.5434
408	6.8013	9804.17	19.50	0.5434
408	7.2651	9804.17	20.70	0.5432
408	6.6707	9804.17	18.20	0.5460
408	6.9582	9804.17	20.70	0.5434
408	6.6326	9804.17	20.70	0.5441
408	6.3276	9804.17	17.90	0.5438
408	7.5078	9804.17	20.70	0.5435
409	7.2435	9804.17	18.90	0.5396
409	6.7655	9804.17	19.10	0.5422
409	7.3116	9804.17	20.70	0.5435
409	6.9138	9804.17	19.80	0.5422
409	6.7719	9804.17	19.80	0.5426
409	6.7088	9804.17	20.10	0.5427
409	6.7937	9804.17	16.60	0.5426
409	6.8787	9804.17	20.60	0.5426
409	6.7611	9804.17	20.60	0.5426
409	8.0402	9804.17	20.40	0.5427
409	6.3755	9804.17	20.60	0.5425
409	7.0187	9804.17	20.60	0.5419
409	6.8694	9804.17	18.90	0.5429
409	7.1175	9804.17	20.80	0.5421
409	6.9233	9804.17	18.90	0.5420
409	7.5197	9804.17	19.30	0.5418
409	6.7947	9804.17	20.50	0.5420
409	7.1679	9804.17	18.40	0.5423
409	7.5297	9804.17	20.10	0.5428
409	8.2044	9804.17	20.90	0.5426
409	6.3900	9804.17	19.60	0.5427
409	7.5025	9804.17	20.70	0.5421
409	6.4922	9804.17	20.20	0.5425
409	6.7575	9804.17	18.00	0.5419
409	7.1929	9804.17	20.90	0.5426
409	6.8420	9804.17	20.70	0.5419
409	6.2802	9804.17	20.00	0.5428
409	7.1637	9804.17	20.80	0.5420
409	6.6861	9804.17	19.40	0.5423
409	6.8527	9804.17	20.00	0.5417
409	7.1618	9804.17	20.30	0.5423
409	6.6210	9804.17	17.00	0.5416
410	6.5026	9804.17	20.70	0.5390
410	6.6247	9804.17	20.30	0.5438
410	7.9055	9804.17	17.40	0.5435
410	7.5239	9804.17	20.70	0.5435
410	6.9200	9804.17	20.70	0.5433
410	6.6457	9804.17	19.70	0.5438
410	7.0325	9804.17	20.60	0.5440
410	6.3896	9804.17	18.30	0.5436
410	6.6982	9804.17	19.70	0.5440
410	6.6269	9804.17	20.80	0.5438
410	6.5906	9804.17	20.10	0.5443
410	6.4666	9804.17	20.70	0.5432
410	6.7639	9804.17	20.70	0.5434
410	6.3320	9804.17	18.50	0.5430
410	7.7414	9804.17	20.40	0.5446
410	7.5266	9804.17	19.30	0.5425
410	7.3994	9804.17	18.70	0.5438
410	6.9722	9804.17	20.70	0.5434
410	6.8276	9804.17	18.90	0.5435
410	6.8043	9804.17	19.70	0.5436
410	6.9504	9804.17	20.80	0.5443
410	6.9435	9804.17	19.70	0.5434
410	8.1461	9804.17	20.60	0.5434
410	6.9349	9804.17	20.50	0.5441
410	7.0443	9804.17	17.60	0.5439
410	7.3712	9804.17	20.30	0.5440
410	6.7965	9804.17	20.80	0.5439
410	6.9298	9804.17	19.70	0.5445
410	6.4590	9804.17	20.80	0.5434
410	6.4602	9804.17	20.60	0.5431
410	6.7825	9804.17	18.70	0.5430
410	7.2551	9804.17	20.60	0.5430
411	7.2726	9804.17	18.40	0.5443
411	6.5553	9804.17	20.80	0.5461
411	7.0387	9804.17	20.40	0.5437
411	7.6507	9804.17	17.90	0.5431
411	7.4195	9804.17	20.80	0.5435
411	7.6230	9804.17	20.70	0.5431
411	6.8070	9804.17	20.00	0.5452
411	6.5172	9804.17	20.80	0.5436
411	7.7450	9804.17	18.30	0.5435
411	7.0703	9804.17	19.90	0.5439
411	7.4132	9804.17	20.70	0.5437
411	6.8593	9804.17	19.90	0.5438
411	7.8558	9804.17	20.70	0.5435
411	6.8137	9804.17	20.70	0.5434
411	7.0840	9804.17	18.60	0.5454
